cnumber,ibu,abv,style,bcity
0,0.19,0.41,0.92735,0.91076
0,0.20,0.42,0.56246,0.54738
0,0.00,0.00,0.56246,0.92071
0,0.00,0.00,0.74375,0.83113
0,0.00,0.00,0.46637,0.83113
0,0.00,0.00,0.92735,0.83113
0,0.00,0.00,0.07392,0.83113
0,0.00,0.00,0.28837,0.83113
0,0.00,0.38,0.52088,0.59179
0,0.00,0.40,0.52088,0.59179
0,0.13,0.40,0.16544,0.81093
0,0.36,0.45,0.56246,0.81093
0,0.14,0.35,0.10891,0.69877
0,0.00,0.39,0.14150,0.61733
0,0.00,0.39,0.14150,0.61733
0,0.00,0.43,0.16544,0.61733
0,0.00,0.35,0.60787,0.61733
0,0.00,0.55,0.87150,0.87707
0,0.44,0.34,0.44583,0.82454
0,0.17,0.38,0.70848,0.98606
0,0.45,0.55,0.75229,0.98606
0,0.00,0.40,0.10891,0.98606
0,0.00,0.41,0.92735,0.98606
0,0.00,0.38,0.21017,0.98606
0,0.35,0.42,0.07331,0.98606
0,0.00,0.36,0.16544,0.65120
0,0.00,0.40,0.44583,0.65120
0,0.00,0.54,0.46637,0.65120
0,0.00,0.39,0.02077,0.65120
0,0.00,0.70,0.46637,0.98899
0,0.58,0.62,0.91996,0.98899
0,0.00,0.67,0.40722,0.98899
0,0.17,0.39,0.10891,0.98899
0,0.00,0.41,0.14557,0.98899
0,0.53,0.62,0.56246,0.98899
0,0.00,0.43,0.92735,0.98899
0,0.00,0.59,0.44583,0.98899
0,0.00,0.43,0.92735,0.98899
0,0.00,0.37,0.70848,0.98899
0,0.00,0.51,0.52687,0.59357
0,0.00,0.00,0.44583,0.52583
0,0.14,0.39,0.55751,0.95554
0,0.47,0.54,0.44583,0.95554
0,0.29,0.45,0.21017,0.54847
0,0.00,0.31,0.49598,0.59841
0,0.13,0.41,0.27293,0.90241
0,0.16,0.47,0.50002,0.90241
0,0.00,0.40,0.21017,0.90241
0,0.07,0.33,0.16544,0.90241
0,0.35,0.52,0.44583,0.90241
0,0.16,0.47,0.02077,0.90241
0,0.00,0.41,0.27293,0.90241
0,0.00,0.44,0.56246,0.73076
0,0.14,0.43,0.27241,0.73076
0,0.20,0.41,0.50002,0.70769
0,0.00,0.47,0.55751,0.70769
0,0.15,0.33,0.27241,0.70769
0,0.00,0.53,0.56246,0.70769
0,0.08,0.33,0.55751,0.70769
0,0.04,0.34,0.41332,0.70769
0,0.53,0.55,0.44583,0.92978
0,0.00,0.39,0.92735,0.86284
0,0.51,0.52,0.44583,0.96107
0,0.40,0.46,0.44583,0.98899
0,0.22,0.42,0.92735,0.98899
0,0.22,0.42,0.92735,0.98899
0,0.14,0.33,0.10891,0.98899
0,0.14,0.33,0.10891,0.98899
0,0.15,0.33,0.10891,0.98899
0,0.14,0.41,0.49598,0.72272
0,0.00,0.42,0.56246,0.48514
0,0.00,0.00,0.44583,0.48514
0,0.17,0.41,0.70848,0.81093
0,0.14,0.45,0.16544,0.81093
0,0.24,0.44,0.21017,0.81093
0,0.44,0.48,0.44583,0.81093
0,0.20,0.45,0.88529,0.81093
0,0.17,0.41,0.70848,0.81093
0,0.24,0.44,0.21017,0.81093
0,0.19,0.45,0.34410,0.81093
0,0.27,0.35,0.87150,0.81093
0,0.14,0.45,0.16544,0.81093
0,0.20,0.45,0.88529,0.81093
0,0.10,0.40,0.55751,0.81093
0,0.47,0.59,0.14557,0.81093
0,0.48,0.62,0.13756,0.81093
0,0.24,0.44,0.21017,0.81093
0,0.17,0.45,0.02292,0.81093
0,0.19,0.33,0.28837,0.81093
0,0.44,0.48,0.44583,0.81093
0,0.17,0.41,0.70848,0.81093
0,0.36,0.41,0.92735,0.87617
0,0.00,0.41,0.49598,0.87617
0,0.04,0.39,0.16544,0.94345
0,0.17,0.55,0.87150,0.94345
0,0.00,0.38,0.70848,0.94345
0,0.00,0.38,0.70848,0.94345
0,0.15,0.38,0.95766,0.94345
0,0.22,0.39,0.03435,0.94345
0,0.00,0.47,0.95766,0.94345
0,0.08,0.43,0.55751,0.94345
0,0.22,0.42,0.03435,0.94345
0,0.35,0.41,0.92735,0.94345
0,0.17,0.55,0.87150,0.94345
0,0.51,0.55,0.44583,0.94345
0,0.19,0.46,0.34410,0.94345
0,0.19,0.38,0.56246,0.94345
0,0.27,0.47,0.14557,0.94345
0,0.35,0.41,0.92735,0.94345
0,0.22,0.42,0.03435,0.94345
0,0.32,0.45,0.92735,0.94557
0,0.52,0.52,0.91996,0.94557
0,0.00,0.55,0.44583,0.98899
0,0.00,0.62,0.52552,0.98899
0,0.00,0.45,0.60787,0.98899
0,0.00,0.43,0.10891,0.98899
0,0.00,0.47,0.99980,0.98899
0,0.00,0.47,0.87150,0.98899
0,0.00,0.33,0.70848,0.98899
0,0.00,0.41,0.92735,0.98899
0,0.29,0.55,0.44583,0.57711
0,0.13,0.36,0.16544,0.86164
0,0.11,0.34,0.27241,0.86164
0,0.33,0.48,0.05216,0.64644
0,0.00,0.38,0.52088,0.64644
0,0.21,0.39,0.27293,0.64644
0,0.31,0.46,0.44583,0.64644
0,0.15,0.46,0.14150,0.64644
0,0.22,0.43,0.34410,0.64644
0,0.31,0.46,0.44583,0.64644
0,0.21,0.39,0.27293,0.64644
0,0.08,0.38,0.10891,0.64644
0,0.21,0.39,0.27293,0.64644
0,0.31,0.46,0.44583,0.64644
0,0.00,0.38,0.55751,0.58275
0,0.29,0.48,0.49598,0.77497
0,0.16,0.49,0.43721,0.69713
0,0.00,0.33,0.05216,0.63214
0,0.00,0.55,0.44583,0.67730
0,0.00,0.40,0.49598,0.67730
0,0.29,0.40,0.34732,0.67730
0,0.00,0.51,0.21017,0.67730
0,0.00,0.53,0.52088,0.72720
0,0.16,0.21,0.43261,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.15,0.30,0.10891,0.72720
0,0.44,0.45,0.56246,0.72720
0,0.26,0.45,0.14557,0.72720
0,0.44,0.47,0.05216,0.72720
0,0.44,0.45,0.56246,0.72720
0,0.24,0.40,0.07331,0.72720
0,0.24,0.38,0.56246,0.67730
0,0.20,0.46,0.55751,0.67730
0,0.15,0.43,0.17396,0.67730
0,0.00,0.00,0.44583,0.95134
0,0.14,0.41,0.63257,0.98399
0,0.12,0.38,0.49598,0.98399
0,0.58,0.56,0.52650,0.98399
0,0.47,0.52,0.52650,0.98399
0,0.33,0.38,0.52650,0.98399
0,0.00,0.39,0.52088,0.55734
0,0.00,0.40,0.52088,0.55734
0,0.00,0.43,0.16544,1.00000
0,0.00,0.51,0.44583,1.00000
0,0.00,0.55,0.44583,1.00000
0,0.00,0.39,0.56246,1.00000
0,0.00,0.52,0.59469,1.00000
0,0.00,0.54,0.44583,0.98261
0,0.12,0.39,0.94546,0.96237
0,0.37,0.39,0.92735,0.96237
0,0.12,0.41,0.22714,0.96237
0,0.00,0.55,0.44583,0.62913
0,0.18,0.59,0.52687,0.62913
0,0.19,0.45,0.54010,0.69710
0,0.19,0.43,0.34410,0.69710
0,0.15,0.37,0.27293,0.69710
0,0.15,0.52,0.21484,0.69710
0,0.33,0.38,0.31309,0.69710
0,0.00,0.45,0.02077,0.68796
0,0.12,0.39,0.70848,0.68796
0,0.00,0.53,0.44583,0.68796
0,0.00,0.45,0.02077,0.68796
0,0.09,0.51,0.96786,0.97704
0,0.47,0.51,0.44583,0.97704
0,0.47,0.51,0.44583,0.97704
0,0.37,0.43,0.92735,0.97704
0,0.47,0.51,0.44583,0.97704
0,0.09,0.51,0.96786,0.97704
0,0.00,0.00,0.55751,0.50101
0,0.00,0.00,0.56246,0.50101
0,0.00,0.40,0.56246,0.86851
0,0.00,0.43,0.07331,0.86851
0,0.51,0.47,0.44583,0.86851
0,0.08,0.45,0.94546,0.86851
0,0.00,0.38,0.70848,0.86851
0,0.47,0.49,0.44583,0.97063
0,0.09,0.38,0.10891,0.97063
0,0.14,0.36,0.31309,0.73481
0,0.14,0.36,0.31309,0.73481
0,0.14,0.36,0.31309,0.73481
0,0.14,0.36,0.31309,0.73481
0,0.00,0.62,0.40722,0.54828
0,0.09,0.39,0.17396,0.58786
0,0.07,0.38,0.43721,0.58786
0,0.22,0.41,0.60787,0.72550
0,0.22,0.47,0.21484,0.72550
0,0.29,0.45,0.14557,0.79235
0,0.31,0.45,0.56246,0.79235
0,0.15,0.41,0.16544,0.79235
0,0.00,0.47,0.21017,0.64671
0,0.00,0.59,0.14557,0.64671
0,0.14,0.30,0.28837,0.92137
0,0.23,0.40,0.45666,0.92137
0,0.15,0.41,0.43721,0.64470
0,0.00,0.48,0.44583,0.64470
0,0.00,0.45,0.56246,0.64470
0,0.24,0.40,0.56246,0.72720
0,0.00,0.56,0.52939,0.92071
0,0.00,0.52,0.34410,0.92071
0,0.16,0.35,0.45666,0.92071
0,0.00,0.43,0.44583,0.92071
0,0.00,0.43,0.14150,0.92071
0,0.14,0.39,0.10891,0.92071
0,0.22,0.70,0.29501,0.92071
0,0.11,0.47,0.16544,0.92071
0,0.19,0.47,0.70848,0.74505
0,0.00,0.37,0.60787,0.75378
0,0.00,0.48,0.44583,0.75378
0,0.15,0.39,0.21484,0.82719
0,0.35,0.51,0.14557,0.82719
0,0.26,0.39,0.56246,0.82719
0,0.00,0.62,0.46637,0.82719
0,0.00,0.62,0.46637,0.82719
0,0.00,0.39,0.86517,0.82719
0,0.00,0.39,0.21484,0.82719
0,0.00,0.51,0.14557,0.82719
0,0.00,0.43,0.07331,0.69191
0,0.00,0.39,0.21484,0.69191
0,0.00,0.55,0.40722,0.69191
0,0.00,0.64,0.16544,0.69191
0,0.18,0.47,0.56246,0.69191
0,0.09,0.39,0.55751,0.69191
0,0.12,0.43,0.10891,0.69191
0,0.14,0.35,0.27241,0.69191
0,0.22,0.45,0.21017,0.69191
0,0.25,0.29,0.21017,0.79229
0,0.16,0.29,0.55751,0.79229
0,0.09,0.41,0.16544,0.84277
0,0.22,0.41,0.87150,0.84277
0,0.45,0.55,0.44583,0.84277
0,0.12,0.41,0.70848,0.84277
0,0.00,0.44,0.56246,0.71861
0,0.45,0.49,0.44583,0.86851
0,0.45,0.49,0.44583,0.86851
0,0.09,0.38,0.55751,0.86851
0,0.18,0.39,0.87150,0.86851
0,0.51,0.45,0.44583,0.86851
0,0.00,0.65,0.46637,0.98899
0,0.00,0.62,0.44583,0.98899
0,0.00,0.59,0.44583,0.98899
0,0.00,0.59,0.75229,0.98899
0,0.00,0.51,0.21484,0.98899
0,0.06,0.34,0.41332,0.98899
0,0.00,0.59,0.44583,0.98899
0,0.00,0.41,0.92735,0.98899
0,0.00,0.39,0.43721,0.54060
0,0.00,0.53,0.44583,0.54060
0,0.00,0.38,0.55751,0.88462
0,0.00,0.38,0.03435,0.88462
0,0.00,0.00,0.92735,0.88462
0,0.00,0.31,0.47746,0.48049
0,0.00,0.39,0.49598,0.48049
0,0.00,0.48,0.49598,0.48049
0,0.00,0.48,0.49598,0.48049
0,0.00,0.43,0.49598,0.48049
0,0.00,0.43,0.49598,0.48049
0,0.00,0.43,0.49598,0.48049
0,0.00,0.33,0.47746,0.48049
0,0.00,0.43,0.59469,0.63961
0,0.00,0.39,0.56246,0.64470
0,0.14,0.44,0.27241,0.60664
0,0.18,0.38,0.34410,0.60664
0,0.11,0.37,0.10891,0.60664
0,0.18,0.36,0.44110,0.60664
0,0.26,0.39,0.60787,0.60664
0,0.00,0.64,0.56246,0.75803
0,0.00,0.31,0.49598,0.47701
0,0.00,0.31,0.49598,0.47701
0,0.08,0.29,0.47746,0.85294
0,0.22,0.41,0.43721,0.85294
0,0.22,0.41,0.34718,0.85294
0,0.26,0.67,0.60787,0.85294
0,0.18,0.33,0.10891,0.85294
0,0.17,0.39,0.17396,0.85294
0,0.18,0.33,0.10891,0.85294
0,0.17,0.55,0.21017,0.85294
0,0.24,0.51,0.18808,0.85294
0,0.12,0.43,0.34410,0.85294
0,0.00,0.41,0.70848,0.72720
0,0.00,0.41,0.70848,0.72720
0,0.00,0.52,0.44583,0.54032
0,0.00,0.38,0.60787,0.54032
0,0.00,0.53,0.14557,0.55901
0,0.00,0.69,0.46637,0.55901
0,0.00,0.51,0.44583,0.55901
0,0.00,0.30,0.28837,0.55901
0,0.15,0.44,0.39015,0.80313
0,0.22,0.44,0.70848,0.80313
0,0.37,0.41,0.56246,0.80313
0,0.26,0.33,0.17396,0.80729
0,0.00,0.56,0.44583,0.84874
0,0.00,0.42,0.55751,0.84874
0,0.00,0.43,0.92735,0.84874
0,0.00,0.43,0.56246,0.80632
0,0.00,0.54,0.44583,0.49393
0,0.00,0.43,0.14150,0.83201
0,0.48,0.48,0.44583,0.83201
0,0.06,0.40,0.16544,0.83201
0,0.26,0.38,0.63257,0.67730
0,0.00,0.37,0.10891,0.72720
0,0.00,0.40,0.39015,0.72720
0,0.00,0.39,0.34732,0.72720
0,0.00,0.35,0.27293,0.72720
0,0.00,0.51,0.21484,0.70596
0,0.00,0.41,0.21484,0.70596
0,0.00,0.34,0.49598,0.63317
0,0.00,0.39,0.27293,0.82638
0,0.00,0.36,0.43721,0.72720
0,0.45,0.39,0.10891,0.72720
0,0.09,0.31,0.47746,0.89867
0,0.13,0.39,0.43721,0.89867
0,0.00,0.40,0.49598,0.70769
0,0.00,0.37,0.10891,0.70769
0,0.00,0.38,0.07331,0.70769
0,0.00,0.37,0.10891,0.70769
0,0.00,0.37,0.10891,0.70769
0,0.00,0.37,0.10891,0.70769
0,0.44,0.48,0.44583,0.91748
0,0.00,0.51,0.56246,0.98899
0,0.00,0.35,0.44583,0.94138
0,0.00,0.38,0.56246,0.94138
0,0.00,0.53,0.44583,0.94138
0,0.00,0.00,0.44583,0.71395
0,0.00,0.00,0.56246,0.71395
0,0.11,0.46,0.10891,0.92245
0,0.13,0.54,0.27241,0.92245
0,0.12,0.47,0.54010,0.92245
0,0.16,0.45,0.07331,0.92245
0,0.50,0.45,0.92735,0.92245
0,0.16,0.45,0.07331,0.92245
0,0.11,0.46,0.10891,0.92245
0,0.26,0.35,0.45666,0.97962
0,0.22,0.43,0.21017,0.97962
0,0.00,0.36,0.27241,0.82719
0,0.13,0.40,0.70848,0.95909
0,0.33,0.43,0.44583,0.95909
0,0.00,0.55,0.75229,0.95909
0,0.19,0.37,0.21017,0.95909
0,0.14,0.45,0.86517,0.95909
0,0.32,0.51,0.44583,0.62705
0,0.32,0.51,0.44583,0.62705
0,0.20,0.45,0.56246,0.62705
0,0.12,0.39,0.55751,0.47691
0,0.29,0.43,0.92735,0.98899
0,0.00,0.53,0.45666,0.98899
0,0.12,0.45,0.86650,0.98899
0,0.23,0.48,0.86650,0.98899
0,0.19,0.45,0.34410,0.98899
0,0.21,0.53,0.21017,0.98899
0,0.51,0.51,0.44583,0.98899
0,0.11,0.39,0.55751,0.98899
0,0.00,0.30,0.17396,0.59481
0,0.00,0.27,0.06278,0.72720
0,0.40,0.39,0.44583,0.75381
0,0.00,0.48,0.34410,0.60966
0,0.00,0.62,0.14150,0.60966
0,0.00,0.39,0.44583,0.60966
0,0.00,0.55,0.28994,0.60966
0,0.00,0.48,0.05216,0.60966
0,0.00,0.62,0.56246,0.60966
0,0.00,0.63,0.56246,0.60966
0,0.00,0.41,0.70848,0.60966
0,0.00,0.40,0.02077,0.60966
0,0.00,0.48,0.55751,0.60966
0,0.00,0.43,0.31309,0.60966
0,0.00,0.48,0.44583,0.60966
0,0.00,0.38,0.16544,0.60966
0,0.00,0.41,0.07331,0.69877
0,0.00,0.00,0.21017,0.69877
0,0.00,0.43,0.22714,0.69877
0,0.00,0.46,0.56246,0.69877
0,0.00,0.39,0.34718,0.69877
0,0.00,0.55,0.44583,0.69877
0,0.00,0.43,0.22714,0.69877
0,0.00,0.40,0.56246,0.84692
0,0.27,0.55,0.21484,0.57907
0,0.00,0.77,0.25581,0.57907
0,0.29,0.44,0.59469,0.57907
0,0.00,0.49,0.44583,0.57907
0,0.21,0.35,0.27293,0.57907
0,0.26,0.44,0.56246,0.54422
0,0.31,0.38,0.31309,0.54422
0,0.26,0.44,0.56246,0.54422
0,0.33,0.39,0.10891,0.60664
0,0.00,0.39,0.44110,0.60664
0,0.22,0.35,0.44583,0.60664
0,0.13,0.35,0.27241,0.60664
0,0.00,0.37,0.16544,0.72720
0,0.00,0.40,0.10891,0.72720
0,0.00,0.37,0.14150,0.72720
0,0.00,0.40,0.70848,0.72720
0,0.00,0.66,0.75229,0.98899
0,0.00,0.64,0.29501,0.98899
0,0.00,0.38,0.81990,0.86851
0,0.51,0.47,0.44583,0.79813
0,0.12,0.43,0.52939,0.54060
0,0.19,0.44,0.09573,0.54060
0,0.00,0.48,0.44583,0.54060
0,0.14,0.38,0.27241,0.54060
0,0.12,0.43,0.52939,0.54060
0,0.19,0.45,0.34410,0.54060
0,0.16,0.41,0.54010,0.54060
0,0.32,0.38,0.60787,0.54060
0,0.00,0.39,0.43721,0.92137
0,0.40,0.47,0.92735,0.92137
0,0.27,0.42,0.10700,0.92137
0,0.17,0.39,0.59469,0.92137
0,0.14,0.39,0.95766,0.92137
0,0.24,0.41,0.92735,0.92137
0,0.44,0.53,0.44583,0.92137
0,0.00,0.39,0.27293,0.97164
0,0.00,0.72,0.46637,0.97164
0,0.00,0.47,0.34410,0.97164
0,0.00,0.62,0.46637,0.97164
0,0.00,0.77,0.59215,0.97164
0,0.00,0.43,0.21484,0.97164
0,0.00,0.39,0.55751,0.97164
0,0.00,0.50,0.42990,0.97164
0,0.00,0.34,0.70848,0.97164
0,0.24,0.41,0.92735,0.97164
0,0.09,0.36,0.10891,0.97164
0,0.00,0.45,0.21017,0.97164
0,0.14,0.55,0.18808,0.71797
0,0.29,0.43,0.44583,0.71797
0,0.00,0.62,0.21484,0.71797
0,0.17,0.39,0.27293,0.71797
0,0.00,0.45,0.92735,0.98899
0,0.00,0.75,0.46637,0.98899
0,0.00,0.64,0.21017,0.98899
0,0.00,0.62,0.46637,0.98899
0,0.00,0.47,0.56246,0.98899
0,0.00,0.43,0.14557,0.98899
0,0.00,0.75,0.46637,0.98899
0,0.00,0.57,0.92735,0.98899
0,0.00,0.48,0.44583,0.98899
0,0.00,0.47,0.92735,0.98899
0,0.00,0.45,0.03435,0.98899
0,0.00,0.43,0.10891,0.98899
0,0.00,0.44,0.92735,0.91291
0,0.00,0.41,0.52088,0.74518
0,0.23,0.40,0.56246,0.63214
0,0.00,0.35,0.70848,0.72720
0,0.36,0.41,0.92735,0.94240
0,0.22,0.41,0.34732,0.59357
0,0.00,0.42,0.02077,0.59357
0,0.17,0.42,0.21017,0.59357
0,0.15,0.45,0.45666,0.59357
0,0.17,0.49,0.00000,0.59357
0,0.00,0.00,0.21017,0.59357
0,0.00,0.42,0.60787,0.59357
0,0.20,0.55,0.07392,0.59357
0,0.17,0.42,0.02077,0.59357
0,0.17,0.43,0.34410,0.59357
0,0.00,0.62,0.25581,0.59357
0,0.17,0.43,0.34410,0.59357
0,0.17,0.42,0.02077,0.59357
0,0.15,0.41,0.17396,0.59357
0,0.00,0.56,0.44583,0.96451
0,0.00,0.45,0.74375,0.96451
0,0.50,0.57,0.44583,0.96451
0,0.27,0.31,0.76322,0.96451
0,0.25,0.43,0.86517,0.96451
0,0.33,0.40,0.87150,0.96451
0,0.33,0.40,0.87150,0.96451
0,0.15,0.40,0.63257,0.96451
0,0.24,0.52,0.21484,0.96451
0,0.00,0.35,0.86650,0.89765
0,0.26,0.43,0.60787,0.70596
0,0.00,0.50,0.44583,0.70596
0,0.00,0.53,0.44583,0.93096
0,0.00,0.44,0.56246,0.93096
0,0.00,0.43,0.34732,0.56595
0,0.26,0.51,0.21017,0.72493
0,0.00,0.55,0.44583,0.72493
0,0.00,0.45,0.55751,0.72493
0,0.31,0.37,0.92735,1.00000
0,0.00,0.00,0.31309,0.89206
0,0.00,0.45,0.56246,0.59481
0,0.00,0.46,0.14557,0.59481
0,0.09,0.40,0.16544,0.97172
0,0.17,0.41,0.03435,0.63367
0,0.37,0.47,0.44583,0.63367
0,0.00,0.41,0.56246,0.77944
0,0.00,0.51,0.44583,0.77944
0,0.00,0.59,0.19308,0.77944
0,0.26,0.55,0.21017,0.56509
0,0.16,0.39,0.16544,0.56509
0,0.21,0.35,0.56246,0.56509
0,0.00,0.39,0.68994,0.75573
0,0.00,0.53,0.44583,0.75573
0,0.00,0.51,0.34718,0.75378
0,0.22,0.47,0.56246,0.75378
0,0.00,0.45,0.44583,0.86284
0,0.00,0.39,0.55751,0.86284
0,0.00,0.62,0.25581,0.86284
0,0.00,0.64,0.52687,0.53651
0,0.33,0.35,0.43721,0.53651
0,0.19,0.64,0.52687,0.53651
0,0.38,0.43,0.92735,0.97962
0,0.00,0.56,0.46637,0.55367
0,0.00,0.38,0.21484,0.55367
0,0.00,0.39,0.60787,0.55367
0,0.08,0.39,0.14150,0.84396
0,0.17,0.31,0.31309,0.84396
0,0.31,0.31,0.44583,0.84396
0,0.13,0.31,0.70848,0.84396
0,0.24,0.31,0.44110,0.84396
0,0.25,0.31,0.92735,0.84396
0,0.22,0.31,0.92735,0.84396
0,0.19,0.37,0.42990,0.67730
0,0.00,0.51,0.52088,0.49140
0,0.00,0.51,0.52088,0.49140
0,0.00,0.51,0.52088,0.49140
0,0.00,0.50,0.45666,0.66656
0,0.00,0.66,0.11182,0.66656
0,0.37,0.35,0.44583,0.86730
0,0.12,0.35,0.55751,0.86730
0,0.00,0.47,0.44583,0.86730
0,0.00,0.31,0.92735,0.84396
0,0.00,0.62,0.52687,0.84396
0,0.00,0.47,0.05216,0.84396
0,0.00,0.47,0.05216,0.84396
0,0.00,0.31,0.16544,0.84396
0,0.00,0.31,0.92735,0.84396
0,0.00,0.53,0.52088,0.58862
0,0.00,0.54,0.52088,0.58862
0,0.00,0.53,0.52088,0.58862
0,0.00,0.53,0.52088,0.58862
0,0.00,0.53,0.52088,0.58862
0,0.27,0.31,0.44583,0.59405
0,0.37,0.44,0.44583,0.59405
0,0.00,0.37,0.55751,0.59405
0,0.00,0.37,0.10891,0.59405
0,0.27,0.31,0.44583,0.59405
0,0.15,0.41,0.14150,0.59405
0,0.08,0.35,0.16544,0.59405
0,0.00,0.37,0.56246,0.48498
0,0.49,0.41,0.44583,0.81214
0,0.15,0.42,0.17396,0.81214
0,0.00,0.55,0.28994,0.81214
0,0.00,0.55,0.44583,0.81214
0,0.00,0.70,0.86650,0.91076
0,0.00,0.55,0.21017,0.91076
0,0.00,0.43,0.56246,0.91076
0,0.00,0.00,0.44583,0.91076
0,0.17,0.45,0.34410,0.80705
0,0.00,0.41,0.31309,0.80705
0,0.40,0.45,0.44583,0.80705
0,0.00,0.00,0.49598,0.92998
0,0.00,0.62,0.18808,0.92998
0,0.00,0.00,0.13756,0.92998
0,0.00,0.00,0.17396,0.92998
0,0.21,0.38,0.15667,0.92998
0,0.00,0.41,0.56246,0.92998
0,0.00,0.43,0.41332,0.97389
0,0.00,0.39,0.44583,0.97389
0,0.00,0.43,0.41332,0.97389
0,0.00,0.43,0.41332,0.97389
0,0.00,0.47,0.44583,0.54424
0,0.22,0.38,0.43261,0.72720
0,0.16,0.53,0.45666,0.72311
0,0.19,0.35,0.43721,0.72311
0,0.00,0.43,0.31309,0.79674
0,0.44,0.55,0.44583,0.79674
0,0.00,0.41,0.21017,0.79674
0,0.28,0.38,0.44583,0.79674
0,0.00,0.46,0.21484,0.80241
0,0.45,0.48,0.44583,0.80241
0,0.17,0.35,0.43721,0.80241
0,0.12,0.37,0.49598,0.72999
0,0.60,0.51,0.44583,0.93325
0,0.12,0.22,0.43721,0.93325
0,0.50,0.51,0.44583,0.98602
